slug,url,category,title,part_numbers,indexable,reason
"mercedes-benz-cls260-mercedes-benz-cls260-led-headlight-assembly-2012-2017-60ef23","https://www.cowinmotors.com/product/mercedes-benz-cls260-mercedes-benz-cls260-led-headlight-assembly-2012-2017-60ef23","Automotive Lighting","Mercedes-Benz CLS260 LED Headlight Assembly 2012-2017","","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-e-212-2014-2015-212-820-2139-mercedes-benz-e-212-2014-2015-212-820-2139-head","https://www.cowinmotors.com/product/mercedes-benz-e-212-2014-2015-212-820-2139-mercedes-benz-e-212-2014-2015-212-820-2139-head","Automotive Lighting","Mercedes-Benz E 212 / 2014-2015 212 820 2139 Headlight Assembly E 212 / 2014-2015 (212 820 2139)","212 820 2139","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-e-212-2014-2015-212-820-2739-mercedes-benz-e-212-2014-2015-212-820-2739-head","https://www.cowinmotors.com/product/mercedes-benz-e-212-2014-2015-212-820-2739-mercedes-benz-e-212-2014-2015-212-820-2739-head","Automotive Lighting","Mercedes-Benz E 212 / 2014-2015 212 820 2739 Headlight Assembly E 212 / 2014-2015 (212 820 2739)","212 820 2739","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-e-213-2017-2020-213-906-9303-mercedes-benz-e-213-2017-2020-213-906-9303-head","https://www.cowinmotors.com/product/mercedes-benz-e-213-2017-2020-213-906-9303-mercedes-benz-e-213-2017-2020-213-906-9303-head","Automotive Lighting","Mercedes-Benz E 213 / 2017-2020 213 906 9303 Headlight Assembly E 213 / 2017-2020 (213 906 9303)","213 906 9303","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-e200-mercedes-benz-e200-headlight-assembly-2010-2016-99a39f","https://www.cowinmotors.com/product/mercedes-benz-e200-mercedes-benz-e200-headlight-assembly-2010-2016-99a39f","Automotive Lighting","Mercedes-Benz E200 Headlight Assembly 2010-2016","","no","noindex: catalog record lacks a specific reference, side, material, size, color, or listed feature"
"mercedes-benz-g-mercedes-benz-g-headlight-upgrade-kit-g-806c63","https://www.cowinmotors.com/product/mercedes-benz-g-mercedes-benz-g-headlight-upgrade-kit-g-806c63","Automotive Lighting","Mercedes-Benz G Headlight Upgrade Kit","G","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-g-4639067302-mercedes-benz-g-4639067302-headlight-assembly-g-4639067302-55f3","https://www.cowinmotors.com/product/mercedes-benz-g-4639067302-mercedes-benz-g-4639067302-headlight-assembly-g-4639067302-55f3","Automotive Lighting","Mercedes-Benz G 4639067302 Headlight Assembly G (4639067302)","4639067302","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-gl-gls-mercedes-benz-gl-gls-headlight-upgrade-kit-gl-gls-2a1730","https://www.cowinmotors.com/product/mercedes-benz-gl-gls-mercedes-benz-gl-gls-headlight-upgrade-kit-gl-gls-2a1730","Automotive Lighting","Mercedes-Benz GL GLS Headlight Upgrade Kit","GL GLS","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-gl-gls167-mercedes-benz-gl-gls167-headlight-upgrade-kit-gl-gls167-bb2923","https://www.cowinmotors.com/product/mercedes-benz-gl-gls167-mercedes-benz-gl-gls167-headlight-upgrade-kit-gl-gls167-bb2923","Automotive Lighting","Mercedes-Benz GL GLS167 Headlight Upgrade Kit","GL GLS167","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-gla-15-19-gla-led-mercedes-benz-gla-15-19-gla-led-led-drl-projector-lens-hea","https://www.cowinmotors.com/product/mercedes-benz-gla-15-19-gla-led-mercedes-benz-gla-15-19-gla-led-led-drl-projector-lens-hea","Automotive Lighting","Mercedes-Benz GLA 15-19 GLA LED LED, DRL, projector lens Headlight Assembly 2015-2019","","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-glb-2020-2023-247-906-3500-mercedes-benz-glb-2020-2023-247-906-3500-headligh","https://www.cowinmotors.com/product/mercedes-benz-glb-2020-2023-247-906-3500-mercedes-benz-glb-2020-2023-247-906-3500-headligh","Automotive Lighting","Mercedes-Benz GLB / 2020-2023 247 906 3500 Headlight Assembly GLB / 2020-2023 (247 906 3500)","247 906 3500","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-glb-2479063300-3700-mercedes-benz-glb-2479063300-3700-headlight-assembly-glb","https://www.cowinmotors.com/product/mercedes-benz-glb-2479063300-3700-mercedes-benz-glb-2479063300-3700-headlight-assembly-glb","Automotive Lighting","Mercedes-Benz GLB 2479063300/3700 Headlight Assembly GLB (2479063300/3700)","2479063300/3700","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-glc-23-25-x254-mercedes-benz-glc-23-25-x254-laser-matrix-projector-lens-head","https://www.cowinmotors.com/product/mercedes-benz-glc-23-25-x254-mercedes-benz-glc-23-25-x254-laser-matrix-projector-lens-head","Automotive Lighting","Mercedes-Benz GLC 23-25 X254 laser, matrix, projector lens Headlight Assembly 2023-2025","","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-glc-253-906-1901-mercedes-benz-glc-253-906-1901-headlight-assembly-glc-253-9","https://www.cowinmotors.com/product/mercedes-benz-glc-253-906-1901-mercedes-benz-glc-253-906-1901-headlight-assembly-glc-253-9","Automotive Lighting","Mercedes-Benz GLC 253 906 1901 Headlight Assembly GLC (253 906 1901)","253 906 1901","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-glc253-2016-2019-253-906-1301-mercedes-benz-glc253-2016-2019-253-906-1301-he","https://www.cowinmotors.com/product/mercedes-benz-glc253-2016-2019-253-906-1301-mercedes-benz-glc253-2016-2019-253-906-1301-he","Automotive Lighting","Mercedes-Benz GLC253 / / 2016-2019 253 906 1301 Headlight Assembly GLC253 / / 2016-2019 (253 906 1301)","253 906 1301","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-glc253-2020-2022-253-906-9103-mercedes-benz-glc253-2020-2022-253-906-9103-he","https://www.cowinmotors.com/product/mercedes-benz-glc253-2020-2022-253-906-9103-mercedes-benz-glc253-2020-2022-253-906-9103-he","Automotive Lighting","Mercedes-Benz GLC253 / 2020-2022 253 906 9103 Headlight Assembly GLC253 / 2020-2022 (253 906 9103)","253 906 9103","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-gle166-2015-2019-166-820-1159-mercedes-benz-gle166-2015-2019-166-820-1159-he","https://www.cowinmotors.com/product/mercedes-benz-gle166-2015-2019-166-820-1159-mercedes-benz-gle166-2015-2019-166-820-1159-he","Automotive Lighting","Mercedes-Benz GLE166 / 2015-2019 166 820 1159 Headlight Assembly GLE166 / 2015-2019 (166 820 1159)","166 820 1159","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-gle167-mercedes-benz-gle167-headlight-assembly-2020-2024-sjc-deb62c","https://www.cowinmotors.com/product/mercedes-benz-gle167-mercedes-benz-gle167-headlight-assembly-2020-2024-sjc-deb62c","Automotive Lighting","Mercedes-Benz GLE167 Headlight Assembly 2020-2024 (SJC)","SJC","no","noindex: catalog record lacks a specific reference, side, material, size, color, or listed feature"
"mercedes-benz-gle167-mercedes-benz-gle167-headlight-assembly-gle167-167-906-6504-024439","https://www.cowinmotors.com/product/mercedes-benz-gle167-mercedes-benz-gle167-headlight-assembly-gle167-167-906-6504-024439","Automotive Lighting","Mercedes-Benz GLE167 Headlight Assembly GLE167 (167 906 6504)","167 906 6504","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-gle167-mercedes-benz-gle167-headlight-assembly-w167-gle167-068211","https://www.cowinmotors.com/product/mercedes-benz-gle167-mercedes-benz-gle167-headlight-assembly-w167-gle167-068211","Automotive Lighting","Mercedes-Benz GLE167 Headlight Assembly W167 (GLE167)","GLE167","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-gle167-2020-2021-167-906-6104-mercedes-benz-gle167-2020-2021-167-906-6104-he","https://www.cowinmotors.com/product/mercedes-benz-gle167-2020-2021-167-906-6104-mercedes-benz-gle167-2020-2021-167-906-6104-he","Automotive Lighting","Mercedes-Benz GLE167 / 2020-2021 167 906 6104 Headlight Assembly GLE167 / 2020-2021 (167 906 6104)","167 906 6104","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-glk-mercedes-benz-glk-headlight-upgrade-kit-glk-f8d0c0","https://www.cowinmotors.com/product/mercedes-benz-glk-mercedes-benz-glk-headlight-upgrade-kit-glk-f8d0c0","Automotive Lighting","Mercedes-Benz GLK Headlight Upgrade Kit","GLK","no","noindex: another catalog record has the same public title and reference"
"mercedes-benz-glk-mercedes-benz-glk-headlight-upgrade-kit-glk-104ae1","https://www.cowinmotors.com/product/mercedes-benz-glk-mercedes-benz-glk-headlight-upgrade-kit-glk-104ae1","Automotive Lighting","Mercedes-Benz GLK Headlight Upgrade Kit","GLK","no","noindex: another catalog record has the same public title and reference"
"mercedes-benz-glk-mercedes-benz-glk-headlight-upgrade-kit-glk-56b889","https://www.cowinmotors.com/product/mercedes-benz-glk-mercedes-benz-glk-headlight-upgrade-kit-glk-56b889","Automotive Lighting","Mercedes-Benz GLK Headlight Upgrade Kit","GLK","no","noindex: another catalog record has the same public title and reference"
"mercedes-benz-glk-13-15-led-led-mercedes-benz-glk-13-15-led-led-led-drl-headlight-assembly","https://www.cowinmotors.com/product/mercedes-benz-glk-13-15-led-led-mercedes-benz-glk-13-15-led-led-led-drl-headlight-assembly","Automotive Lighting","Mercedes-Benz GLK 13-15 LED LED LED, DRL Headlight Assembly 2013-2015","","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-glk-204-820-0939-mercedes-benz-glk-204-820-0939-headlight-assembly-glk-204-8","https://www.cowinmotors.com/product/mercedes-benz-glk-204-820-0939-mercedes-benz-glk-204-820-0939-headlight-assembly-glk-204-8","Automotive Lighting","Mercedes-Benz GLK 204 820 0939 Headlight Assembly GLK (204 820 0939)","204 820 0939","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-glk-204-820-2339-mercedes-benz-glk-204-820-2339-headlight-assembly-glk-204-8","https://www.cowinmotors.com/product/mercedes-benz-glk-204-820-2339-mercedes-benz-glk-204-820-2339-headlight-assembly-glk-204-8","Automotive Lighting","Mercedes-Benz GLK 204 820 2339 Headlight Assembly GLK (204 820 2339)","204 820 2339","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-glk-204-820-4139-mercedes-benz-glk-204-820-4139-halogen-headlight-assembly-g","https://www.cowinmotors.com/product/mercedes-benz-glk-204-820-4139-mercedes-benz-glk-204-820-4139-halogen-headlight-assembly-g","Automotive Lighting","Mercedes-Benz GLK 204 820 4139 halogen Headlight Assembly GLK (204 820 4139)","204 820 4139","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-gls-1668202300-mercedes-benz-gls-1668202300-headlight-assembly-gls-166820230","https://www.cowinmotors.com/product/mercedes-benz-gls-1668202300-mercedes-benz-gls-1668202300-headlight-assembly-gls-166820230","Automotive Lighting","Mercedes-Benz GLS 1668202300 Headlight Assembly GLS (1668202300)","1668202300","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-gls-1679062106-mercedes-benz-gls-1679062106-headlight-assembly-gls-167906210","https://www.cowinmotors.com/product/mercedes-benz-gls-1679062106-mercedes-benz-gls-1679062106-headlight-assembly-gls-167906210","Automotive Lighting","Mercedes-Benz GLS 1679062106 Headlight Assembly GLS (1679062106)","1679062106","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-gls166-2016-2019-166-820-2700-mercedes-benz-gls166-2016-2019-166-820-2700-he","https://www.cowinmotors.com/product/mercedes-benz-gls166-2016-2019-166-820-2700-mercedes-benz-gls166-2016-2019-166-820-2700-he","Automotive Lighting","Mercedes-Benz GLS166 / 2016-2019 166 820 2700 Headlight Assembly GLS166 / 2016-2019 (166 820 2700)","166 820 2700","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-gls167-mercedes-benz-gls167-headlight-assembly-gls167-1679068306-e3b4bc","https://www.cowinmotors.com/product/mercedes-benz-gls167-mercedes-benz-gls167-headlight-assembly-gls167-1679068306-e3b4bc","Automotive Lighting","Mercedes-Benz GLS167 Headlight Assembly GLS167 (1679068306)","1679068306","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-gt-2909062501-mercedes-benz-gt-2909062501-headlight-assembly-gt-2909062501-4","https://www.cowinmotors.com/product/mercedes-benz-gt-2909062501-mercedes-benz-gt-2909062501-headlight-assembly-gt-2909062501-4","Automotive Lighting","Mercedes-Benz GT 2909062501 Headlight Assembly GT (2909062501)","2909062501","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-ml-12-15-w166-led-mercedes-benz-ml-12-15-w166-led-led-sequential-turn-signal","https://www.cowinmotors.com/product/mercedes-benz-ml-12-15-w166-led-mercedes-benz-ml-12-15-w166-led-led-sequential-turn-signal","Automotive Lighting","Mercedes-Benz ML 12-15 W166 LED LED, sequential turn signal, DRL Headlight Assembly 2012-2015","","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-ml-166-820-7659-mercedes-benz-ml-166-820-7659-headlight-assembly-ml-166-820-","https://www.cowinmotors.com/product/mercedes-benz-ml-166-820-7659-mercedes-benz-ml-166-820-7659-headlight-assembly-ml-166-820-","Automotive Lighting","Mercedes-Benz ML 166 820 7659 Headlight Assembly ML (166 820 7659)","166 820 7659","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-ml-gle-mercedes-benz-ml-gle-headlight-upgrade-kit-ml-gle-de98a6","https://www.cowinmotors.com/product/mercedes-benz-ml-gle-mercedes-benz-ml-gle-headlight-upgrade-kit-ml-gle-de98a6","Automotive Lighting","Mercedes-Benz ML GLE Headlight Upgrade Kit","ML GLE","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-ml-gle167-mercedes-benz-ml-gle167-headlight-upgrade-kit-ml-gle167-0f630d","https://www.cowinmotors.com/product/mercedes-benz-ml-gle167-mercedes-benz-ml-gle167-headlight-upgrade-kit-ml-gle167-0f630d","Automotive Lighting","Mercedes-Benz ML GLE167 Headlight Upgrade Kit","ML GLE167","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-ml166-mercedes-benz-ml166-headlight-assembly-ml166-166-820-5459-34fa63","https://www.cowinmotors.com/product/mercedes-benz-ml166-mercedes-benz-ml166-headlight-assembly-ml166-166-820-5459-34fa63","Automotive Lighting","Mercedes-Benz ML166 Headlight Assembly ML166 (166 820 5459)","166 820 5459","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-ml166-gle-mercedes-benz-ml166-gle-headlight-upgrade-kit-ml166-gle-01df1c","https://www.cowinmotors.com/product/mercedes-benz-ml166-gle-mercedes-benz-ml166-gle-headlight-upgrade-kit-ml166-gle-01df1c","Automotive Lighting","Mercedes-Benz ML166 GLE Headlight Upgrade Kit","ML166 GLE","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-r-10-17-w251-led-mercedes-benz-r-10-17-w251-led-led-drl-headlight-assembly-2","https://www.cowinmotors.com/product/mercedes-benz-r-10-17-w251-led-mercedes-benz-r-10-17-w251-led-led-drl-headlight-assembly-2","Automotive Lighting","Mercedes-Benz R 10-17 W251 LED LED, DRL Headlight Assembly 2010-2017","","yes","indexable: product has a usable catalog image and distinguishing product data"
"mercedes-benz-s-w221-06-12-led-mercedes-benz-s-w221-06-12-led-led-drl-projector-lens-headl","https://www.cowinmotors.com/product/mercedes-benz-s-w221-06-12-led-mercedes-benz-s-w221-06-12-led-led-drl-projector-lens-headl","Automotive Lighting","Mercedes-Benz S W221 06-12 LED LED, DRL, projector lens Headlight Assembly 2006-2012","","yes","indexable: product has a usable catalog image and distinguishing product data"
